DocEntry,LineNum,DocDate,DocTime,BaseRef,TransType,MovementType,ItemCode,BatchNum,WhsCode,Quantity,UoM,Remark,U_PTCode,U_Emisor,U_Receptor,CreateTS
100259,1,2025-08-12,102008,250825,Issue,I,451.023.152,L250812-03,AD-01,385.099,kg,PLANTA MAK | Proceso OK,505.088.019,Operario A,Tanque 3,2025-08-12T10:20:08
100261,0,2025-08-12,134738,250810,Issue,I,455.336.089,L250812-01,MP-02,322.661,kg,PLANTA MAK | Proceso OK,505.004.054,Supervisor,Línea 2,2025-08-12T13:47:38
100262,0,2025-08-12,160820,250817,Return,R,451.303.426,L250815-03,MP-02,121.614,kg,PLANTA CRE | Devolución parcial,505.115.057,Operario C,Línea 1,2025-08-12T16:08:20
100261,1,2025-08-12,164838,250810,Issue,I,455.336.089,L250812-03,AD-01,231.037,kg,PLANTA MAK | Proceso OK,505.004.054,Operario B,Línea 2,2025-08-12T16:48:38
100263,0,2025-08-12,185320,250813,Issue,I,453.095.549,L250812-02,AD-01,637.477,kg,PLANTA CRE | Proceso OK,505.100.032,Operario A,Tanque 5,2025-08-12T18:53:20
100264,0,2025-08-13,062554,250823,Issue,I,453.240.077,L250813-03,MP-03,521.526,kg,PLANTA MAK | Proceso OK,505.075.038,Operario C,Línea 2,2025-08-13T06:25:54
100265,0,2025-08-13,062705,250826,Issue,I,453.975.108,L250813-02,MP-02,715.976,kg,PLANTA CRE | Proceso OK,505.042.074,Operario A,Tanque 3,2025-08-13T06:27:05
100266,0,2025-08-13,071531,250820,Issue,I,454.080.136,L250813-01,MP-02,97.453,kg,PLANTA CRE | Proceso OK,505.014.069,Supervisor,Tanque 5,2025-08-13T07:15:31
100267,0,2025-08-13,083425,250811,Issue,I,455.925.518,L250813-03,MP-02,537.318,kg,PLANTA CRE | Proceso OK,501.135.074,Operario C,Línea 1,2025-08-13T08:34:25
100267,1,2025-08-13,101259,250811,Issue,I,452.587.550,L250813-01,AD-01,316.737,L,PLANTA CRE | Proceso OK,501.135.074,Operario C,Línea 2,2025-08-13T10:12:59
100268,0,2025-08-13,130756,250832,Issue,I,451.873.298,L250813-03,MP-01,243.78,kg,PLANTA CRE | Proceso OK,501.066.148,Operario B,Tanque 5,2025-08-13T13:07:56
100269,0,2025-08-13,133828,250828,Issue,I,455.698.711,L250813-01,MP-01,421.941,kg,PLANTA CRE | Proceso OK,513.106.038,Operario B,Tanque 3,2025-08-13T13:38:28
100270,0,2025-08-13,163808,250816,Issue,I,454.110.139,L250813-02,AD-01,344.588,L,PLANTA CRE | Proceso OK,505.161.088,Operario C,Tanque 5,2025-08-13T16:38:08
100271,0,2025-08-13,171005,250814,Issue,I,455.565.422,L250813-03,AD-01,720.168,kg,PLANTA CRE | Proceso OK,501.159.148,Operario A,Línea 1,2025-08-13T17:10:05
100270,1,2025-08-13,175751,250816,Issue,I,454.341.862,L250813-03,AD-01,355.74,kg,PLANTA CRE | Proceso OK,505.161.088,Operario A,Tanque 3,2025-08-13T17:57:51
100272,0,2025-08-13,182811,250827,Issue,I,451.316.804,L250813-03,MP-01,366.579,L,PLANTA CRE | Proceso OK,512.052.009,Operario B,Línea 1,2025-08-13T18:28:11
100271,1,2025-08-13,184446,250814,Issue,I,453.549.294,L250813-03,MP-03,1567.644,kg,PLANTA CRE | Proceso OK,501.159.148,Supervisor,Línea 2,2025-08-13T18:44:46
100264,1,2025-08-13,184522,250823,Issue,I,455.112.160,L250813-01,MP-02,456.737,kg,PLANTA MAK | Proceso OK,505.075.038,Operario A,Tanque 5,2025-08-13T18:45:22
100273,0,2025-08-14,061332,250813,Issue,I,454.690.620,L250814-03,MP-02,869.382,kg,PLANTA CRE | Proceso OK,505.100.032,Operario A,Línea 2,2025-08-14T06:13:32
100274,0,2025-08-14,071945,250828,Issue,I,451.177.283,L250814-03,MP-03,497.951,kg,PLANTA CRE | Proceso OK,513.106.038,Operario A,Línea 2,2025-08-14T07:19:45
100275,0,2025-08-14,073246,250831,Issue,I,452.745.135,L250814-03,MP-03,605.749,kg,PLANTA MAK | Proceso OK,513.126.057,Operario B,Tanque 5,2025-08-14T07:32:46
100276,0,2025-08-14,164110,250832,Issue,I,453.476.052,L250814-01,MP-01,382.423,kg,PLANTA CRE | Proceso OK,501.066.148,Operario A,Línea 2,2025-08-14T16:41:10
100276,1,2025-08-14,175543,250832,Issue,I,451.873.298,L250814-01,MP-03,344.047,kg,PLANTA CRE | Proceso OK,501.066.148,Operario C,Línea 1,2025-08-14T17:55:43
100277,0,2025-08-15,065145,250817,Issue,I,453.026.495,L250815-02,MP-03,540.896,kg,PLANTA CRE | Proceso OK,505.115.057,Operario A,Tanque 3,2025-08-15T06:51:45
100278,0,2025-08-15,075150,250823,Issue,I,453.240.077,L250815-03,MP-02,686.129,kg,PLANTA MAK | Proceso OK,505.075.038,Operario A,Tanque 5,2025-08-15T07:51:50
100279,0,2025-08-15,094443,250831,Issue,I,454.020.234,L250815-03,MP-03,419.602,kg,PLANTA MAK | Proceso OK,513.126.057,Supervisor,Línea 2,2025-08-15T09:44:43
100280,0,2025-08-15,103603,250827,Issue,I,453.084.485,L250815-02,AD-01,487.626,kg,PLANTA CRE | Proceso OK,512.052.009,Operario C,Línea 2,2025-08-15T10:36:03
100281,0,2025-08-15,104934,250818,Return,R,455.171.502,L250819-01,AD-01,79.792,kg,PLANTA CRE | Devolución parcial,512.048.088,Operario A,Línea 1,2025-08-15T10:49:34
100282,0,2025-08-15,115229,250828,Return,R,454.148.634,L250825-03,MP-03,43.407,L,PLANTA CRE | Devolución parcial,513.106.038,Operario B,Tanque 3,2025-08-15T11:52:29
100283,0,2025-08-15,132337,250822,Issue,I,455.690.924,L250815-01,MP-03,495.277,kg,PLANTA CRE | Proceso OK,513.070.005,Operario C,Línea 2,2025-08-15T13:23:37
100277,1,2025-08-15,152537,250817,Issue,I,451.303.426,L250815-03,AD-01,465.276,kg,PLANTA CRE | Proceso OK,505.115.057,Operario C,Tanque 5,2025-08-15T15:25:37
100284,0,2025-08-15,163742,250814,Issue,I,451.515.833,L250815-02,AD-01,694.457,kg,PLANTA CRE | Proceso OK,501.159.148,Supervisor,Línea 2,2025-08-15T16:37:42
100285,0,2025-08-16,101101,250823,Issue,I,455.112.160,L250816-02,MP-03,661.268,kg,PLANTA MAK | Proceso OK,505.075.038,Operario C,Tanque 5,2025-08-16T10:11:01
100286,0,2025-08-16,120114,250822,Issue,I,455.690.924,L250816-01,MP-02,30.0,ud,PLANTA CRE | Proceso OK,513.070.005,Operario B,Línea 1,2025-08-16T12:01:14
100287,0,2025-08-16,140755,250829,Issue,I,453.284.656,L250816-03,MP-01,674.636,kg,PLANTA CRE | Proceso OK,512.150.009,Supervisor,Línea 2,2025-08-16T14:07:55
100288,0,2025-08-16,144958,250833,Return,R,451.471.455,L250825-03,MP-01,24.94,kg,PLANTA CRE | Devolución parcial,501.130.032,Supervisor,Tanque 5,2025-08-16T14:49:58
100289,0,2025-08-16,173431,250813,Issue,I,452.053.275,L250816-03,MP-03,655.531,kg,PLANTA CRE | Proceso OK,505.100.032,Operario B,Línea 2,2025-08-16T17:34:31
100290,0,2025-08-17,061857,250835,Return,R,455.367.075,L250822-02,MP-03,127.463,L,PLANTA MAK | Devolución parcial,501.161.127,Supervisor,Tanque 5,2025-08-17T06:18:57
100291,0,2025-08-17,084749,250821,Issue,I,451.524.944,L250817-03,MP-03,241.032,kg,PLANTA CRE | Proceso OK,512.109.069,Operario B,Tanque 3,2025-08-17T08:47:49
100292,0,2025-08-17,111521,250832,Issue,I,453.821.694,L250817-02,MP-02,575.623,L,PLANTA CRE | Proceso OK,501.066.148,Operario A,Tanque 5,2025-08-17T11:15:21
100293,0,2025-08-17,112529,250814,Issue,I,454.017.007,L250817-02,MP-03,682.454,kg,PLANTA CRE | Proceso OK,501.159.148,Supervisor,Línea 1,2025-08-17T11:25:29
100292,1,2025-08-17,124246,250832,Issue,I,451.873.298,L250817-03,MP-02,442.87,kg,PLANTA CRE | Proceso OK,501.066.148,Operario C,Línea 1,2025-08-17T12:42:46
100294,0,2025-08-17,134346,250811,Issue,I,455.925.518,L250817-01,MP-01,597.443,kg,PLANTA CRE | Proceso OK,501.135.074,Operario A,Tanque 3,2025-08-17T13:43:46
100295,0,2025-08-17,142629,250811,Return,R,451.940.578,L250806-03,MP-01,63.605,kg,PLANTA CRE | Devolución parcial,501.135.074,Supervisor,Línea 2,2025-08-17T14:26:29
100296,0,2025-08-17,183439,250831,Issue,I,454.020.234,L250817-02,MP-01,457.818,kg,PLANTA MAK | Proceso OK,513.126.057,Supervisor,Tanque 3,2025-08-17T18:34:39
100297,0,2025-08-18,072609,250827,Issue,I,454.483.501,L250818-02,AD-01,441.933,kg,PLANTA CRE | Proceso OK,512.052.009,Operario A,Tanque 5,2025-08-18T07:26:09
100298,0,2025-08-18,074753,250818,Issue,I,453.144.192,L250818-01,AD-01,388.591,L,PLANTA CRE | Proceso OK,512.048.088,Operario B,Tanque 5,2025-08-18T07:47:53
100299,0,2025-08-18,084139,250816,Issue,I,454.341.862,L250818-01,MP-01,1439.386,kg,PLANTA CRE | Proceso OK,505.161.088,Operario B,Tanque 3,2025-08-18T08:41:39
100300,0,2025-08-18,121457,250836,Issue,I,455.303.984,L250818-03,AD-01,531.231,L,PLANTA CRE | Proceso OK,513.156.005,Operario B,Tanque 3,2025-08-18T12:14:57
100301,0,2025-08-18,140538,250815,Issue,I,452.758.399,L250818-01,MP-01,389.177,kg,PLANTA CRE | Proceso OK,513.064.005,Operario A,Tanque 3,2025-08-18T14:05:38
100298,1,2025-08-18,145743,250818,Issue,I,453.863.462,L250818-03,MP-03,603.346,kg,PLANTA CRE | Proceso OK,512.048.088,Operario C,Tanque 3,2025-08-18T14:57:43
100302,0,2025-08-18,161111,250817,Return,R,453.026.495,L250804-02,AD-01,55.423,kg,PLANTA CRE | Devolución parcial,505.115.057,Operario B,Tanque 5,2025-08-18T16:11:11
100303,0,2025-08-18,175415,250821,Issue,I,453.086.318,L250818-03,MP-01,264.042,kg,PLANTA CRE | Proceso OK,512.109.069,Operario C,Tanque 5,2025-08-18T17:54:15
100304,0,2025-08-19,060959,250834,Issue,I,453.710.681,L250819-01,MP-03,551.172,L,PLANTA CRE | Proceso OK,501.092.074,Supervisor,Línea 2,2025-08-19T06:09:59
100305,0,2025-08-19,092436,250813,Issue,I,452.053.275,L250819-02,MP-02,637.481,kg,PLANTA CRE | Proceso OK,505.100.032,Operario B,Tanque 3,2025-08-19T09:24:36
100306,0,2025-08-19,093418,250818,Issue,I,455.171.502,L250819-01,MP-03,416.86,kg,PLANTA CRE | Proceso OK,512.048.088,Operario A,Tanque 3,2025-08-19T09:34:18
100307,0,2025-08-19,111550,250836,Issue,I,454.816.817,L250819-02,AD-01,365.148,kg,PLANTA CRE | Proceso OK,513.156.005,Operario B,Línea 1,2025-08-19T11:15:50
100308,0,2025-08-19,165053,250819,Issue,I,453.849.254,L250819-02,MP-01,230.515,L,PLANTA MAK | Proceso OK,505.106.001,Operario A,Línea 1,2025-08-19T16:50:53
100309,0,2025-08-19,165441,250814,Issue,I,454.017.007,L250819-03,MP-02,420.887,kg,PLANTA CRE | Proceso OK,501.159.148,Operario C,Línea 1,2025-08-19T16:54:41
100310,0,2025-08-19,171340,250820,Return,R,454.672.094,L250804-02,MP-02,32.062,kg,PLANTA CRE | Devolución parcial,505.014.069,Supervisor,Tanque 3,2025-08-19T17:13:40
100307,1,2025-08-19,174757,250836,Issue,I,454.405.842,L250819-03,MP-01,540.055,kg,PLANTA CRE | Proceso OK,513.156.005,Operario C,Línea 2,2025-08-19T17:47:57
100311,0,2025-08-19,180033,250833,Issue,I,451.510.764,L250819-03,AD-01,1060.366,kg,PLANTA CRE | Proceso OK,501.130.032,Operario C,Tanque 5,2025-08-19T18:00:33
100312,0,2025-08-20,060517,250823,Issue,I,455.112.160,L250820-02,AD-01,185.667,kg,PLANTA MAK | Proceso OK,505.075.038,Supervisor,Tanque 5,2025-08-20T06:05:17
100313,0,2025-08-20,104656,250836,Return,R,454.816.817,L250811-02,MP-03,26.706,L,PLANTA CRE | Devolución parcial,513.156.005,Operario B,Línea 2,2025-08-20T10:46:56
100314,0,2025-08-20,124905,250815,Issue,I,452.758.399,L250820-02,MP-01,849.353,kg,PLANTA CRE | Proceso OK,513.064.005,Operario C,Tanque 5,2025-08-20T12:49:05
100315,0,2025-08-20,151249,250831,Issue,I,452.745.135,L250820-01,MP-01,371.719,kg,PLANTA MAK | Proceso OK,513.126.057,Supervisor,Línea 2,2025-08-20T15:12:49
100316,0,2025-08-20,161750,250814,Issue,I,451.515.833,L250820-03,AD-01,193.711,kg,PLANTA CRE | Proceso OK,501.159.148,Operario C,Línea 1,2025-08-20T16:17:50
100317,0,2025-08-21,062903,250823,Issue,I,452.140.799,L250821-01,MP-01,265.361,kg,PLANTA MAK | Proceso OK,505.075.038,Operario C,Línea 1,2025-08-21T06:29:03
100318,0,2025-08-21,063412,250830,Issue,I,451.500.341,L250821-02,AD-01,511.784,kg,PLANTA MAK | Proceso OK,512.037.054,Supervisor,Línea 1,2025-08-21T06:34:12
100319,0,2025-08-21,082455,250820,Issue,I,454.080.136,L250821-03,MP-01,295.245,kg,PLANTA CRE | Proceso OK,505.014.069,Operario C,Tanque 3,2025-08-21T08:24:55
100320,0,2025-08-21,095755,250814,Issue,I,451.018.543,L250821-03,MP-01,334.818,kg,PLANTA CRE | Proceso OK,501.159.148,Operario A,Línea 2,2025-08-21T09:57:55
100321,0,2025-08-21,100523,250819,Return,R,454.502.146,L250830-02,MP-03,48.529,L,PLANTA MAK | Devolución parcial,505.106.001,Operario A,Tanque 3,2025-08-21T10:05:23
100322,0,2025-08-21,115203,250833,Issue,I,454.837.241,L250821-03,MP-02,756.596,kg,PLANTA CRE | Proceso OK,501.130.032,Supervisor,Tanque 3,2025-08-21T11:52:03
100323,0,2025-08-21,115552,250818,Issue,I,453.144.192,L250821-02,MP-01,355.433,kg,PLANTA CRE | Proceso OK,512.048.088,Supervisor,Tanque 3,2025-08-21T11:55:52
100323,1,2025-08-21,131005,250818,Issue,I,455.171.502,L250821-03,AD-01,270.386,kg,PLANTA CRE | Proceso OK,512.048.088,Supervisor,Tanque 5,2025-08-21T13:10:05
100324,0,2025-08-21,135558,250811,Return,R,451.064.849,L250802-01,AD-01,77.862,L,PLANTA CRE | Devolución parcial,501.135.074,Operario C,Tanque 5,2025-08-21T13:55:58
100325,0,2025-08-21,140041,250835,Issue,I,452.534.070,L250821-02,MP-01,1446.05,kg,PLANTA MAK | Proceso OK,501.161.127,Supervisor,Línea 1,2025-08-21T14:00:41
100326,0,2025-08-21,151023,250821,Issue,I,452.998.828,L250821-02,MP-03,526.036,kg,PLANTA CRE | Proceso OK,512.109.069,Operario A,Tanque 5,2025-08-21T15:10:23
100325,1,2025-08-21,163958,250835,Issue,I,454.809.587,L250821-03,MP-03,334.787,kg,PLANTA MAK | Proceso OK,501.161.127,Supervisor,Línea 2,2025-08-21T16:39:58
100327,0,2025-08-21,164224,250812,Issue,I,455.792.689,L250821-03,AD-01,589.275,kg,PLANTA MAK | Proceso OK,501.036.089,Operario A,Tanque 3,2025-08-21T16:42:24
100328,0,2025-08-21,165056,250819,Issue,I,452.256.150,L250821-02,AD-01,262.318,kg,PLANTA MAK | Proceso OK,505.106.001,Supervisor,Línea 1,2025-08-21T16:50:56
100329,0,2025-08-21,174541,250828,Issue,I,454.040.406,L250821-01,MP-02,663.533,kg,PLANTA CRE | Proceso OK,513.106.038,Operario C,Tanque 3,2025-08-21T17:45:41
100330,0,2025-08-22,061624,250810,Issue,I,452.626.877,L250822-01,AD-01,704.156,kg,PLANTA MAK | Proceso OK,505.004.054,Operario C,Línea 2,2025-08-22T06:16:24
100331,0,2025-08-22,081221,250829,Issue,I,453.284.656,L250822-02,AD-01,489.741,kg,PLANTA CRE | Proceso OK,512.150.009,Operario A,Línea 2,2025-08-22T08:12:21
100332,0,2025-08-22,091239,250814,Issue,I,454.017.007,L250822-01,MP-01,793.934,kg,PLANTA CRE | Proceso OK,501.159.148,Operario A,Línea 2,2025-08-22T09:12:39
100333,0,2025-08-22,120045,250817,Issue,I,451.303.426,L250822-01,MP-02,754.622,kg,PLANTA CRE | Proceso OK,505.115.057,Supervisor,Tanque 5,2025-08-22T12:00:45
100334,0,2025-08-22,121735,250834,Issue,I,455.804.816,L250822-01,MP-01,403.183,kg,PLANTA CRE | Proceso OK,501.092.074,Supervisor,Línea 1,2025-08-22T12:17:35
100335,0,2025-08-22,133830,250816,Return,R,453.007.972,L250826-03,AD-01,44.631,kg,PLANTA CRE | Devolución parcial,505.161.088,Supervisor,Línea 1,2025-08-22T13:38:30
100336,0,2025-08-22,143323,250833,Return,R,454.837.241,L250827-02,MP-03,47.961,kg,PLANTA CRE | Devolución parcial,501.130.032,Operario C,Tanque 3,2025-08-22T14:33:23
100337,0,2025-08-22,143756,250812,Issue,I,455.327.592,L250822-02,MP-03,278.249,kg,PLANTA MAK | Proceso OK,501.036.089,Operario C,Línea 1,2025-08-22T14:37:56
100338,0,2025-08-22,144618,250835,Issue,I,455.367.075,L250822-02,MP-01,498.825,L,PLANTA MAK | Proceso OK,501.161.127,Supervisor,Tanque 3,2025-08-22T14:46:18
100338,1,2025-08-22,145248,250835,Issue,I,454.809.587,L250822-02,MP-03,517.411,kg,PLANTA MAK | Proceso OK,501.161.127,Operario B,Tanque 5,2025-08-22T14:52:48
100338,2,2025-08-22,145344,250835,Issue,I,453.539.226,L250822-01,AD-01,1017.976,kg,PLANTA MAK | Proceso OK,501.161.127,Operario A,Línea 2,2025-08-22T14:53:44
100330,1,2025-08-22,170740,250810,Issue,I,454.847.438,L250822-02,MP-02,475.129,kg,PLANTA MAK | Proceso OK,505.004.054,Supervisor,Tanque 3,2025-08-22T17:07:40
100332,1,2025-08-22,185245,250814,Issue,I,453.549.294,L250822-02,MP-01,386.572,kg,PLANTA CRE | Proceso OK,501.159.148,Operario B,Línea 2,2025-08-22T18:52:45
100339,0,2025-08-23,062152,250828,Issue,I,455.624.485,L250823-03,AD-01,744.497,kg,PLANTA CRE | Proceso OK,513.106.038,Operario C,Tanque 3,2025-08-23T06:21:52
100339,1,2025-08-23,154913,250828,Issue,I,455.698.711,L250823-01,AD-01,461.706,kg,PLANTA CRE | Proceso OK,513.106.038,Operario A,Línea 2,2025-08-23T15:49:13
100340,0,2025-08-23,163838,250833,Issue,I,455.459.091,L250823-03,MP-02,426.525,kg,PLANTA CRE | Proceso OK,501.130.032,Operario A,Tanque 5,2025-08-23T16:38:38
100341,0,2025-08-23,165917,250814,Issue,I,451.018.543,L250823-02,MP-03,437.725,L,PLANTA CRE | Proceso OK,501.159.148,Operario A,Línea 1,2025-08-23T16:59:17
100340,1,2025-08-23,170748,250833,Issue,I,454.458.324,L250823-02,MP-02,638.852,kg,PLANTA CRE | Proceso OK,501.130.032,Operario B,Tanque 3,2025-08-23T17:07:48
100342,0,2025-08-23,175106,250820,Issue,I,454.672.094,L250823-01,MP-02,345.905,kg,PLANTA CRE | Proceso OK,505.014.069,Supervisor,Línea 1,2025-08-23T17:51:06
100343,0,2025-08-23,183430,250812,Issue,I,453.243.310,L250823-01,MP-03,652.227,kg,PLANTA MAK | Proceso OK,501.036.089,Supervisor,Línea 2,2025-08-23T18:34:30
100344,0,2025-08-24,071839,250836,Issue,I,455.226.140,L250824-02,MP-03,323.804,kg,PLANTA CRE | Proceso OK,513.156.005,Operario B,Línea 2,2025-08-24T07:18:39
100345,0,2025-08-24,081719,250815,Issue,I,452.758.399,L250824-01,MP-02,508.843,L,PLANTA CRE | Proceso OK,513.064.005,Supervisor,Línea 2,2025-08-24T08:17:19
100344,1,2025-08-24,093953,250836,Issue,I,454.405.842,L250824-02,MP-02,1472.772,kg,PLANTA CRE | Proceso OK,513.156.005,Operario B,Línea 2,2025-08-24T09:39:53
100346,0,2025-08-24,095304,250814,Return,R,453.549.294,L250813-03,MP-01,460.23,kg,PLANTA CRE | Devolución parcial,501.159.148,Operario A,Tanque 5,2025-08-24T09:53:04
100347,0,2025-08-24,132233,250821,Issue,I,451.524.944,L250824-01,MP-02,1114.55,kg,PLANTA CRE | Proceso OK,512.109.069,Operario A,Línea 2,2025-08-24T13:22:33
100348,0,2025-08-24,140618,250835,Issue,I,452.534.070,L250824-03,MP-01,335.736,kg,PLANTA MAK | Proceso OK,501.161.127,Operario A,Tanque 3,2025-08-24T14:06:18
100349,0,2025-08-24,170434,250811,Issue,I,451.064.849,L250824-01,MP-01,548.423,kg,PLANTA CRE | Proceso OK,501.135.074,Supervisor,Tanque 3,2025-08-24T17:04:34
100350,0,2025-08-24,183643,250832,Issue,I,451.833.179,L250824-01,MP-01,238.879,kg,PLANTA CRE | Proceso OK,501.066.148,Supervisor,Tanque 5,2025-08-24T18:36:43
100351,0,2025-08-25,095303,250828,Issue,I,454.148.634,L250825-03,MP-01,692.963,L,PLANTA CRE | Proceso OK,513.106.038,Operario B,Línea 2,2025-08-25T09:53:03
100352,0,2025-08-25,122332,250836,Issue,I,455.303.984,L250825-02,MP-02,584.571,kg,PLANTA CRE | Proceso OK,513.156.005,Supervisor,Línea 1,2025-08-25T12:23:32
100353,0,2025-08-25,132037,250819,Issue,I,452.256.150,L250825-03,MP-03,779.717,kg,PLANTA MAK | Proceso OK,505.106.001,Operario C,Tanque 5,2025-08-25T13:20:37
100354,0,2025-08-25,163732,250833,Issue,I,451.471.455,L250825-03,MP-01,488.209,kg,PLANTA CRE | Proceso OK,501.130.032,Supervisor,Tanque 5,2025-08-25T16:37:32
100355,0,2025-08-26,081947,250828,Issue,I,455.624.485,L250826-02,AD-01,740.077,kg,PLANTA CRE | Proceso OK,513.106.038,Operario A,Línea 2,2025-08-26T08:19:47
100356,0,2025-08-26,084019,250816,Issue,I,453.007.972,L250826-03,MP-01,504.106,kg,PLANTA CRE | Proceso OK,505.161.088,Supervisor,Tanque 5,2025-08-26T08:40:19
100357,0,2025-08-26,091339,250833,Issue,I,454.458.324,L250826-02,MP-03,325.833,kg,PLANTA CRE | Proceso OK,501.130.032,Operario C,Línea 2,2025-08-26T09:13:39
100358,0,2025-08-26,092658,250821,Return,R,452.998.828,L250801-02,AD-01,66.932,kg,PLANTA CRE | Devolución parcial,512.109.069,Operario B,Tanque 3,2025-08-26T09:26:58
100359,0,2025-08-27,060503,250824,Issue,I,454.364.958,L250827-02,MP-03,44.0,ud,PLANTA CRE | Proceso OK,501.064.032,Operario B,Tanque 5,2025-08-27T06:05:03
100360,0,2025-08-27,063704,250820,Issue,I,454.080.136,L250827-02,MP-02,434.291,kg,PLANTA CRE | Proceso OK,505.014.069,Supervisor,Línea 1,2025-08-27T06:37:04
100361,0,2025-08-27,102811,250834,Issue,I,455.804.816,L250827-03,MP-03,695.807,kg,PLANTA CRE | Proceso OK,501.092.074,Operario B,Línea 2,2025-08-27T10:28:11
100362,0,2025-08-27,143608,250819,Issue,I,453.849.254,L250827-02,MP-03,825.701,kg,PLANTA MAK | Proceso OK,505.106.001,Operario C,Tanque 3,2025-08-27T14:36:08
100363,0,2025-08-27,155354,250814,Issue,I,453.549.294,L250827-01,MP-03,513.339,kg,PLANTA CRE | Proceso OK,501.159.148,Operario B,Línea 2,2025-08-27T15:53:54
100364,0,2025-08-27,172807,250833,Issue,I,454.837.241,L250827-02,MP-03,454.879,kg,PLANTA CRE | Proceso OK,501.130.032,Supervisor,Tanque 3,2025-08-27T17:28:07
100365,0,2025-08-27,174147,250813,Issue,I,452.053.275,L250827-03,MP-03,3382.484,kg,PLANTA CRE | Proceso OK,505.100.032,Operario C,Tanque 5,2025-08-27T17:41:47
100366,0,2025-08-27,174619,250822,Issue,I,451.184.229,L250827-01,MP-03,620.827,kg,PLANTA CRE | Proceso OK,513.070.005,Operario A,Tanque 5,2025-08-27T17:46:19
100367,0,2025-08-28,103304,250821,Issue,I,451.524.944,L250828-01,MP-01,395.432,kg,PLANTA CRE | Proceso OK,512.109.069,Operario C,Tanque 5,2025-08-28T10:33:04
100368,0,2025-08-28,110905,250823,Issue,I,453.326.464,L250828-01,MP-03,406.402,kg,PLANTA MAK | Proceso OK,505.075.038,Operario A,Línea 2,2025-08-28T11:09:05
100369,0,2025-08-28,135407,250829,Issue,I,453.284.656,L250828-02,MP-03,673.212,kg,PLANTA CRE | Proceso OK,512.150.009,Operario C,Tanque 3,2025-08-28T13:54:07
100369,1,2025-08-28,144815,250829,Issue,I,455.663.609,L250828-03,MP-03,1402.755,kg,PLANTA CRE | Proceso OK,512.150.009,Operario B,Línea 2,2025-08-28T14:48:15
100370,0,2025-08-28,173940,250818,Return,R,453.144.192,L250821-02,MP-02,106.093,kg,PLANTA CRE | Devolución parcial,512.048.088,Operario B,Tanque 3,2025-08-28T17:39:40
100371,0,2025-08-29,091304,250811,Issue,I,452.587.550,L250829-01,MP-01,532.117,kg,PLANTA CRE | Proceso OK,501.135.074,Supervisor,Línea 1,2025-08-29T09:13:04
100372,0,2025-08-29,104644,250825,Issue,I,455.722.940,L250829-02,MP-02,753.554,L,PLANTA MAK | Proceso OK,505.088.019,Operario B,Tanque 5,2025-08-29T10:46:44
100373,0,2025-08-29,111828,250833,Issue,I,454.458.324,L250829-03,MP-02,579.033,kg,PLANTA CRE | Proceso OK,501.130.032,Operario C,Tanque 5,2025-08-29T11:18:28
100374,0,2025-08-29,134521,250835,Issue,I,453.539.226,L250829-02,MP-01,79.0,ud,PLANTA MAK | Proceso OK,501.161.127,Operario B,Línea 1,2025-08-29T13:45:21
100372,1,2025-08-29,135055,250825,Issue,I,455.882.374,L250829-02,MP-03,739.838,kg,PLANTA MAK | Proceso OK,505.088.019,Supervisor,Línea 1,2025-08-29T13:50:55
100375,0,2025-08-29,143719,250830,Return,R,452.321.650,L250829-03,MP-02,47.797,kg,PLANTA MAK | Devolución parcial,512.037.054,Operario A,Tanque 5,2025-08-29T14:37:19
100376,0,2025-08-29,160348,250813,Return,R,452.053.275,L250816-03,MP-01,121.623,kg,PLANTA CRE | Devolución parcial,505.100.032,Operario A,Línea 1,2025-08-29T16:03:48
100377,0,2025-08-29,164615,250830,Issue,I,452.321.650,L250829-03,MP-02,351.222,kg,PLANTA MAK | Proceso OK,512.037.054,Operario A,Línea 1,2025-08-29T16:46:15
100378,0,2025-08-29,170141,250829,Issue,I,455.663.609,L250829-03,AD-01,297.97,kg,PLANTA CRE | Proceso OK,512.150.009,Operario C,Línea 2,2025-08-29T17:01:41
100379,0,2025-08-30,094458,250819,Issue,I,454.502.146,L250830-02,AD-01,386.79,L,PLANTA MAK | Proceso OK,505.106.001,Operario A,Tanque 5,2025-08-30T09:44:58
100380,0,2025-08-30,170901,250813,Issue,I,453.095.549,L250830-02,AD-01,637.079,kg,PLANTA CRE | Proceso OK,505.100.032,Operario A,Línea 2,2025-08-30T17:09:01
100381,0,2025-08-30,171612,250834,Issue,I,455.399.244,L250830-02,MP-03,602.36,kg,PLANTA CRE | Proceso OK,501.092.074,Operario A,Línea 1,2025-08-30T17:16:12
100382,0,2025-08-30,183204,250831,Issue,I,452.752.023,L250830-03,AD-01,556.954,kg,PLANTA MAK | Proceso OK,513.126.057,Operario B,Línea 1,2025-08-30T18:32:04
100383,0,2025-08-31,071257,250823,Issue,I,452.140.799,L250831-03,MP-03,1088.993,kg,PLANTA MAK | Proceso OK,505.075.038,Operario A,Línea 1,2025-08-31T07:12:57
100384,0,2025-08-31,120543,250827,Issue,I,451.316.804,L250831-01,MP-02,64.0,ud,PLANTA CRE | Proceso OK,512.052.009,Operario B,Línea 1,2025-08-31T12:05:43
